Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
PRETRIAL,0,African-American,693483587.0,22,Intake,English,Post Sentence,Probation,Single,1386367907.0,2,8,Medium
PRETRIAL,1,African-American,629292245.0,22,Intake,English,Pretrial,Jail Inmate,Single,1407746899.0,2,8,Medium
Broward County,0,African-American,2390032203.0,17,Intake,English,Parole Violator,Pretrial Defendant,Single,1373567193.0,2,8,High
PRETRIAL,1,African-American,664350832.0,22,Intake,English,Post Sentence,Probation,Single,1366933079.0,1,8,Low
PRETRIAL,1,African-American,474712986.0,22,Intake,English,Pretrial,Jail Inmate,Single,1382636003.0,2,8,Medium
Probation,0,African-American,726046929.0,22,Intake,English,Post Sentence,Probation,Married,1402045539.0,3,8,High
PRETRIAL,1,African-American,3069549447.0,22,Intake,English,Pretrial,Jail Inmate,Single,1384988768.0,2,8,Low
PRETRIAL,0,African-American,220932757.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1415576348.0,1,8,Low
PRETRIAL,0,African-American,662182390.0,22,Intake,English,Pretrial,Jail Inmate,Single,1402176589.0,1,8,Low
PRETRIAL,0,Hispanic,149245321.0,22,Intake,English,Post Sentence,Probation,Married,1397798115.0,1,8,Low
PRETRIAL,0,Hispanic,2212180779.0,22,Intake,Spanish,Pretrial,Jail Inmate,Single,1394619330.0,1,8,Low
PRETRIAL,1,African-American,2997270915.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1357404645.0,1,8,Low
DRRD,1,Caucasian,2933280751.0,17,Intake,English,Deferred Sentencing,Parole,Divorced,1408498886.0,1,8,Low
Probation,0,Caucasian,609080954.0,22,Intake,English,Post Sentence,Probation,Single,1385344490.0,1,8,Low
PRETRIAL,1,Caucasian,2459905987.0,22,Intake,English,Pretrial,Jail Inmate,Single,1390813521.0,4,8,High
PRETRIAL,0,Other,515459380.0,17,Intake,English,Pretrial,Jail Inmate,Single,1391624221.0,1,8,Medium
PRETRIAL,1,Caucasian,714986757.0,22,Intake,English,Pretrial,Jail Inmate,Single,1399741799.0,2,8,Medium
PRETRIAL,1,African-American,2467559893.0,22,Intake,English,Pretrial,Jail Inmate,Single,1378764169.0,4,8,High
Probation,1,African-American,226997496.0,22,Intake,English,Post Sentence,Probation,Single,1398848544.0,3,8,High
PRETRIAL,1,Caucasian,2906342257.0,22,Intake,English,Pretrial,Jail Inmate,Single,1410582902.0,1,8,Low
PRETRIAL,1,African-American,1576057571.0,22,Intake,English,Probation Violator,Residential Program,Single,1370088319.0,3,8,Medium
Probation,0,Caucasian,477256203.0,22,Intake,English,Post Sentence,Probation,Separated,1367919320.0,1,8,Low
Probation,1,Other,2753478328.0,22,Intake,English,Other,Probation,Married,1378490059.0,1,8,Low
PRETRIAL,0,Hispanic,432452094.0,22,Intake,English,Pretrial,Jail Inmate,Single,1403226883.0,1,8,Medium
PRETRIAL,1,Caucasian,2893198863.0,22,Intake,English,Other,Probation,Married,1388172506.0,1,8,Low
PRETRIAL,1,Other,129001305.0,22,Intake,English,Pretrial,Jail Inmate,Married,1382718464.0,1,8,Low
Probation,1,African-American,259976285.0,22,Intake,English,Post Sentence,Probation,Single,1384551922.0,3,8,High
PRETRIAL,0,Hispanic,269815249.0,22,Intake,English,Pretrial,Jail Inmate,Separated,1368560017.0,1,8,Low
PRETRIAL,1,Hispanic,621419357.0,22,Intake,English,Pretrial,Pretrial Defendant,Widowed,1368191111.0,4,8,High
PRETRIAL,0,Hispanic,3186888502.0,22,Intake,English,Pretrial,Jail Inmate,Single,1394364817.0,1,8,Low
PRETRIAL,1,Caucasian,554473833.0,22,Intake,English,Pretrial,Jail Inmate,Single,1416819445.0,1,8,Low
PRETRIAL,1,Caucasian,510061827.0,22,Intake,English,Pretrial,Jail Inmate,Single,1411133274.0,2,8,Medium
PRETRIAL,1,Hispanic,515723365.0,22,Intake,English,Post Sentence,Probation,Married,1361831463.0,1,8,Low
Probation,0,Hispanic,3092702838.0,22,Intake,English,Post Sentence,Probation,Married,1390199644.0,3,8,High
PRETRIAL,1,Hispanic,3091791646.0,22,Intake,English,Pretrial,Jail Inmate,Single,1411494862.0,1,8,Medium
PRETRIAL,1,African-American,208295001.0,22,Intake,English,Pretrial,Jail Inmate,Married,1367263975.0,1,8,Low
PRETRIAL,1,African-American,233208622.0,22,Intake,English,Post Sentence,Probation,Single,1377810872.0,1,8,High
Probation,1,African-American,805048192.0,22,Intake,English,Post Sentence,Probation,Single,1414399594.0,4,8,High
PRETRIAL,1,African-American,3058293945.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1368467911.0,3,8,High
PRETRIAL,0,Caucasian,3066235713.0,22,Intake,English,Pretrial,Pretrial Defendant,Separated,1410925887.0,1,8,Low
PRETRIAL,1,Caucasian,166560978.0,22,Intake,English,Pretrial,Jail Inmate,Single,1367551258.0,1,8,Low
PRETRIAL,1,African-American,446474811.0,22,Intake,English,Pretrial,Jail Inmate,Single,1360055812.0,1,8,Low
Probation,1,African-American,2623733031.0,22,Intake,English,Post Sentence,Probation,Single,1389888586.0,1,8,Low
Probation,1,African-American,343012219.0,22,Intake,English,Probation Violator,Parole,Separated,1373376333.0,3,8,Medium
DRRD,1,African-American,2964191103.0,22,Intake,English,Post Sentence,Probation,Single,1378066147.0,2,8,Medium
Probation,1,Caucasian,2826496555.0,22,Intake,Spanish,Post Sentence,Probation,Divorced,1410381042.0,1,8,Medium
PRETRIAL,1,Hispanic,2743451095.0,22,Intake,English,Pretrial,Jail Inmate,Single,1388086480.0,1,8,Low
PRETRIAL,0,Caucasian,755368417.0,22,Intake,English,Post Sentence,Probation,Separated,1377485475.0,1,8,High
PRETRIAL,1,Caucasian,2981284339.0,22,Intake,English,Pretrial,Jail Inmate,Single,1358660945.0,1,8,Low
PRETRIAL,1,Caucasian,3045426186.0,22,Intake,English,Pretrial,Jail Inmate,Single,1398053780.0,1,8,Low
PRETRIAL,1,Caucasian,520683265.0,22,Intake,English,Pretrial,Jail Inmate,Single,1361903658.0,1,8,Medium
PRETRIAL,1,Hispanic,3185577566.0,22,Intake,English,Pretrial,Jail Inmate,Married,1400650494.0,1,8,Low
PRETRIAL,1,African-American,800311408.0,22,Intake,English,Post Sentence,Probation,Single,1364020457.0,4,8,High
Probation,0,Caucasian,3184230685.0,22,Intake,English,Other,Probation,Divorced,1363596336.0,1,8,Low
Probation,1,Caucasian,3275092281.0,22,Intake,English,Pretrial,Jail Inmate,Single,1375778449.0,2,8,Medium
Probation,1,Caucasian,285346974.0,22,Intake,English,Other,Probation,Married,1386645576.0,3,8,High
Probation,0,Caucasian,621022688.0,22,Intake,English,Post Sentence,Probation,Single,1406076933.0,1,8,Low
Probation,1,Caucasian,3186147512.0,22,Intake,English,Pretrial,Probation,Single,1373022883.0,1,8,Low
PRETRIAL,1,African-American,641740345.0,22,Intake,English,Other,Jail Inmate,Single,1369286579.0,2,8,Medium
PRETRIAL,1,African-American,3069115983.0,22,Intake,English,Pretrial,Jail Inmate,Single,1417265331.0,4,8,High
Probation,1,Caucasian,576997854.0,22,Intake,English,Deferred Sentencing,Probation,Single,1391559757.0,1,8,Low
PRETRIAL,0,African-American,209318633.0,22,Intake,English,Post Sentence,Probation,Married,1401553381.0,1,8,Low
PRETRIAL,0,Caucasian,328026908.0,22,Intake,English,Pretrial,Jail Inmate,Single,1363217356.0,1,8,Medium
PRETRIAL,1,Other,711765634.0,22,Intake,English,Pretrial,Jail Inmate,Married,1400766645.0,1,8,Low
Probation,1,Hispanic,2514169141.0,22,Intake,English,Post Sentence,Probation,Single,1377950188.0,1,8,Low
PRETRIAL,1,Hispanic,207384058.0,22,Intake,English,Pretrial,Jail Inmate,Single,1393885902.0,4,8,High
PRETRIAL,0,Hispanic,2645949896.0,22,Intake,Spanish,Pretrial,Jail Inmate,Divorced,1362094655.0,1,8,Low
PRETRIAL,1,Caucasian,715965462.0,22,Intake,English,Pretrial,Jail Inmate,Divorced,1377706423.0,1,8,Low
PRETRIAL,1,African-American,272811546.0,22,Intake,English,Pretrial,Jail Inmate,Single,1412109490.0,1,8,Low
PRETRIAL,0,Caucasian,2805594793.0,22,Intake,English,Pretrial,Jail Inmate,Single,1397230805.0,1,8,Low
PRETRIAL,0,Caucasian,451227293.0,22,Intake,English,Pretrial,Jail Inmate,Single,1382721819.0,1,8,Low
PRETRIAL,0,Caucasian,3254267402.0,22,Intake,English,Pretrial,Jail Inmate,Unknown,1415410156.0,1,8,Low
Probation,1,African-American,358544074.0,22,Intake,English,Post Sentence,Probation,Single,1381755964.0,1,8,Medium
PRETRIAL,1,Hispanic,3158687552.0,22,Intake,English,Post Sentence,Probation,Divorced,1380211980.0,1,8,Medium
PRETRIAL,1,Caucasian,512838093.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1408472445.0,1,8,Low
PRETRIAL,1,African-American,1099540443.0,22,Intake,Spanish,Pretrial,Jail Inmate,Married,1402655285.0,1,8,Low
PRETRIAL,1,African-American,1167859603.0,22,Intake,Spanish,Conditional Release,Jail Inmate,Single,1393534870.0,3,8,High
PRETRIAL,1,African-American,367864143.0,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1361930293.0,1,8,Low
Probation,1,African-American,2834242198.0,22,Intake,English,Other,Probation,Single,1358668892.0,1,8,Low
Probation,0,African-American,410821012.0,22,Intake,English,Pretrial,Jail Inmate,Single,1395753632.0,3,8,High
PRETRIAL,0,Caucasian,2608143455.0,22,Intake,English,Pretrial,Jail Inmate,Divorced,1379844256.0,1,8,Medium
Probation,1,African-American,287853373.0,22,Intake,English,Post Sentence,Probation,Single,1368675795.0,1,8,Low
PRETRIAL,1,Caucasian,675329315.0,22,Intake,English,Pretrial,Jail Inmate,Single,1397977623.0,2,8,Medium
Probation,1,Caucasian,2773523410.0,22,Intake,English,Other,Probation,Separated,1366459340.0,1,8,Low
PRETRIAL,1,Hispanic,699895713.0,22,Intake,English,Pretrial,Jail Inmate,Single,1400504537.0,2,8,Medium
PRETRIAL,1,African-American,3216057223.0,22,Intake,English,Pretrial,Jail Inmate,Married,1382882662.0,1,8,Low
PRETRIAL,0,African-American,586285136.0,22,Intake,English,Pretrial,Jail Inmate,Single,1405334798.0,3,8,High
PRETRIAL,1,African-American,3032306686.0,22,Intake,English,Post Sentence,Probation,Single,1405022739.0,1,8,Medium
Probation,1,Caucasian,3234319933.0,22,Intake,English,Post Sentence,Probation,Married,1383797734.0,3,8,High
PRETRIAL,0,Caucasian,733428577.0,22,Intake,English,Other,Probation,Married,1395904417.0,3,8,High
PRETRIAL,1,African-American,288767523.0,22,Intake,English,Pretrial,Jail Inmate,Single,1390206772.0,2,8,Medium
Probation,1,African-American,662704986.0,22,Intake,English,Post Sentence,Probation,Single,1365484200.0,2,8,Medium
Probation,0,African-American,2676480667.0,22,Intake,English,Post Sentence,Probation,Single,1416645793.0,1,8,Medium
PRETRIAL,1,Other,2793310301.0,22,Intake,English,Post Sentence,Probation,Single,1408988092.0,1,8,Low
PRETRIAL,1,African-American,366901236.0,22,Intake,English,Other,Probation,Single,1368739697.0,1,8,Low
PRETRIAL,1,Caucasian,251474111.0,22,Intake,English,Pretrial,Jail Inmate,Single,1364117701.0,1,8,Low
PRETRIAL,1,African-American,766559475.0,22,Intake,English,Post Sentence,Probation,Single,1369176060.0,4,8,High
Broward County,1,Caucasian,3215611273.0,22,Intake,English,Pretrial,Jail Inmate,Married,1393964410.0,3,8,High
PRETRIAL,1,Other,784105785.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364046968.0,1,8,Low
PRETRIAL,1,Hispanic,2884829336.0,22,Intake,English,Post Sentence,Probation,Married,1380680462.0,1,8,Low
PRETRIAL,0,Other,645519012.0,22,Intake,English,Pretrial,Jail Inmate,Single,1364517142.0,1,8,Low
PRETRIAL,1,African-American,212682972.0,22,Intake,English,Pretrial,Jail Inmate,Single,1384544794.0,2,8,High
Probation,0,Caucasian,460362499.0,22,Intake,English,Parole Violator,Residential Program,Single,1371726939.0,1,8,Medium
PRETRIAL,0,African-American,849380571.0,22,Intake,English,Pretrial,Jail Inmate,Single,1397760491.0,2,8,Medium
PRETRIAL,0,African-American,3127995596.0,22,Intake,English,Pretrial,Jail Inmate,Single,1370209008.0,1,8,Low
PRETRIAL,1,Hispanic,537714469.0,22,Intake,English,Pretrial,Jail Inmate,Single,1360840234.0,3,8,High
Broward County,0,Asian,1065446832.0,17,Intake,Spanish,Pretrial,Jail Inmate,Single,1399843106.0,4,8,High
PRETRIAL,1,Caucasian,627951454.0,22,Intake,English,Pretrial,Jail Inmate,Single,1376598439.0,1,8,Low
PRETRIAL,1,Caucasian,561690991.0,22,Intake,English,Other,Probation,Single,1407276134.0,1,8,Medium
PRETRIAL,0,Caucasian,566630412.0,22,Intake,English,Post Sentence,Probation,Single,1360329702.0,2,8,Medium
PRETRIAL,1,African-American,862881792.0,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1361391587.0,3,8,Medium
Probation,1,Caucasian,258807772.0,22,Intake,English,Post Sentence,Probation,Single,1405790511.0,1,8,Low
PRETRIAL,0,African-American,693787550.0,22,Intake,English,Pretrial,Jail Inmate,Single,1390845052.0,3,8,High
PRETRIAL,1,Hispanic,555002314.0,22,Intake,English,Pretrial,Pretrial Defendant,Married,1401002576.0,1,8,Low
Probation,1,Caucasian,334586876.0,22,Intake,English,Post Sentence,Probation,Separated,1365268978.0,1,8,Low
Probation,1,Caucasian,270799404.0,22,Intake,English,Post Sentence,Probation,Divorced,1405864414.0,1,8,Low
PRETRIAL,1,Other,3236490174.0,22,Intake,English,Pretrial,Jail Inmate,Divorced,1375966950.0,1,8,Low
Probation,1,African-American,229995694.0,22,Intake,Spanish,Post Sentence,Probation,Single,1360116962.0,3,8,High
Probation,1,African-American,653516768.0,22,Intake,English,Post Sentence,Probation,Single,1381975449.0,1,8,Low
Probation,0,Caucasian,2758051574.0,22,Intake,English,Post Sentence,Probation,Single,1364128897.0,1,8,Low
PRETRIAL,1,Caucasian,378996760.0,22,Intake,English,Pretrial,Jail Inmate,Married,1403313592.0,1,8,Low
Probation,0,African-American,669029331.0,22,Intake,English,Pretrial,Jail Inmate,Single,1392302703.0,2,8,Medium
PRETRIAL,1,Caucasian,2580947837.0,22,Intake,Spanish,Pretrial,Jail Inmate,Married,1358593338.0,1,8,Low
PRETRIAL,1,Asian,2789064266.0,22,Intake,English,Pretrial,Jail Inmate,Single,1406210886.0,1,8,Medium
PRETRIAL,1,Hispanic,510624627.0,22,Intake,English,Pretrial,Jail Inmate,Married,1407131703.0,1,8,Low
Probation,0,Other,494542197.0,22,Intake,English,Post Sentence,Probation,Married,1379559409.0,1,8,Low
PRETRIAL,1,African-American,2755101233.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1409497262.0,3,8,High
PRETRIAL,1,African-American,772288768.0,22,Intake,English,Post Sentence,Probation,Widowed,1385617181.0,2,8,Medium
Probation,1,Caucasian,3257646404.0,22,Intake,Spanish,Post Sentence,Probation,Single,1410867433.0,1,8,Medium
Probation,0,Other,2950086973.0,22,Intake,English,Post Sentence,Probation,Single,1367920936.0,1,8,Medium
PRETRIAL,1,African-American,711254711.0,22,Intake,English,Pretrial,Jail Inmate,Single,1357314307.0,4,8,High
PRETRIAL,1,Caucasian,894562762.0,22,Intake,English,Pretrial,Jail Inmate,Single,1392192034.0,3,8,High
PRETRIAL,1,Caucasian,2929974385.0,22,Intake,Spanish,Pretrial,Pretrial Defendant,Married,1388089107.0,1,8,Low
Probation,1,African-American,2839582984.0,22,Intake,English,Other,Probation,Single,1401891891.0,1,8,Low
PRETRIAL,0,African-American,385206354.0,22,Intake,English,Probation Violator,Residential Program,Married,1409089404.0,3,8,Medium
Broward County,1,African-Am,528088612.0,22,Intake,English,Pretrial,Jail Inmate,Single,1404534964.0,3,8,High
PRETRIAL,0,African-American,714405934.0,22,Intake,Spanish,Pretrial,Jail Inmate,Divorced,1410757143.0,1,8,Low
Probation,1,Caucasian,828366739.0,17,Intake,English,Post Sentence,Probation,Single,1400693025.0,4,8,High
PRETRIAL,0,Oriental,879228978.0,22,Intake,English,Pretrial,Jail Inmate,Single,1357099645.0,4,8,High
PRETRIAL,1,Caucasian,655398701.0,22,Intake,English,Pretrial,Jail Inmate,Single,1419173310.0,1,8,Low
PRETRIAL,1,Caucasian,469368304.0,22,Intake,English,Pretrial,Jail Inmate,Divorced,1366494081.0,1,8,Medium
PRETRIAL,0,Caucasian,2656543114.0,22,Intake,English,Pretrial,Jail Inmate,Single,1416072047.0,1,8,Low
Probation,0,African-American,2687348152.0,22,Intake,English,Post Sentence,Probation,Single,1375073302.0,1,8,Low
PRETRIAL,1,Caucasian,877127606.0,22,Intake,Spanish,Pretrial,Jail Inmate,Single,1412122256.0,1,8,Low
PRETRIAL,1,Other,419925599.0,22,Intake,English,Pretrial,Jail Inmate,Single,1402147514.0,1,8,Low
Probation,0,African-American,396754780.0,22,Intake,English,Post Sentence,Probation,Single,1392600993.0,2,8,Medium
PRETRIAL,0,Caucasian,652700313.0,22,Intake,English,Pretrial,Jail Inmate,Single,1406217432.0,2,8,Low
PRETRIAL,1,African-American,3258681103.0,22,Intake,English,Pretrial,Pretrial Defendant,Single,1395070350.0,2,8,Low
DRRD,0,Oriental,2091509196.0,22,Intake,English,Post Sentence,Probation,Single,1407415194.0,4,8,High
Probation,1,African-American,2960535647.0,22,Intake,English,Other,Probation,Married,1358417306.0,3,8,High
PRETRIAL,1,African-American,2930397927.0,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1393578376.0,2,8,Medium
PRETRIAL,1,African-American,613816690.0,22,Intake,English,Pretrial,Jail Inmate,Single,1401744795.0,2,8,Medium
PRETRIAL,1,Caucasian,472189276.0,22,Intake,English,Pretrial,Jail Inmate,Single,1380867593.0,1,8,Low
Probation,1,African-American,593746414.0,22,Intake,English,Post Sentence,Probation,Single,1396323341.0,2,8,Medium
PRETRIAL,1,Other,784585297.0,22,Intake,English,Post Sentence,Pretrial Defendant,Divorced,1366140364.0,2,8,Medium
PRETRIAL,0,African-American,295240185.0,22,Intake,English,Pretrial,Jail Inmate,Single,1405360370.0,3,8,High
PRETRIAL,0,African-American,2239226885.0,22,Intake,Spanish,Pretrial,Jail Inmate,Single,1373294676.0,3,8,High
PRETRIAL,1,Hispanic,3239319213.0,22,Intake,English,Other,Probation,Divorced,1360629235.0,1,8,Medium
PRETRIAL,0,African-American,2414636007.0,22,Intake,English,Pretrial,Jail Inmate,Single,1359815917.0,4,8,High
Probation,1,African-American,454862179.0,22,Intake,English,Post Sentence,Probation,Single,1364118790.0,1,8,Low
PRETRIAL,1,Caucasian,724287037.0,22,Intake,English,Pretrial,Jail Inmate,Single,1381317571.0,1,8,Low
Probation,0,African-American,3072282854.0,22,Intake,English,Post Sentence,Probation,Single,1383760258.0,1,8,Low
PRETRIAL,1,Hispanic,2427040510.0,22,Intake,Spanish,Conditional Release,Probation,Married,1388144899.0,1,8,Low
PRETRIAL,1,Caucasian,3149973078.0,22,Intake,English,Pretrial,Jail Inmate,Single,1366456333.0,1,8,Low
Probation,0,Caucasian,2811015557.0,22,Intake,English,Post Sentence,Probation,Single,1390885156.0,2,8,Medium
PRETRIAL,1,African-American,258770581.0,22,Intake,English,Pretrial,Jail Inmate,Single,1406569516.0,1,8,Medium
PRETRIAL,1,African-American,2837942863.0,22,Intake,English,Pretrial,Jail Inmate,Single,1378368132.0,1,8,Low
Probation,1,Caucasian,629102908.0,22,Intake,English,Post Sentence,Probation,Married,1404134356.0,1,8,Low
PRETRIAL,1,African-American,3056774059.0,22,Intake,English,Pretrial,Jail Inmate,Single,1389981765.0,1,8,Low
PRETRIAL,1,Caucasian,853320903.0,22,Intake,English,Conditional Release,Jail Inmate,Single,1359131145.0,2,8,High
PRETRIAL,1,Caucasian,132650959.0,22,Intake,English,Pretrial,Jail Inmate,Single,1362489612.0,1,8,Low
Probation,1,Caucasian,312330113.0,22,Intake,English,Other,Probation,Separated,1380355417.0,1,8,Low
PRETRIAL,0,African-American,585350847.0,22,Intake,English,Pretrial,Jail Inmate,Single,1385543729.0,2,8,Medium
Probation,0,Caucasian,664649459.0,22,Intake,English,Post Sentence,Probation,Single,1393904789.0,2,8,Low
Probation,0,African-American,579195763.0,22,Intake,English,Post Sentence,Probation,Married,1363667186.0,1,8,Low
PRETRIAL,1,African-American,550766173.0,22,Intake,English,Pretrial,Jail Inmate,Single,1405191696.0,1,8,Medium
PRETRIAL,1,African-American,720271108.0,22,Intake,English,Pretrial,Jail Inmate,Single,1418752701.0,3,8,High
Probation,1,African-American,469622231.0,22,Intake,English,Post Sentence,Probation,Single,1404422619.0,3,8,High
PRETRIAL,1,Other,227600203.0,22,Intake,English,Pretrial,Jail Inmate,Single,1396548672.0,1,8,Medium
PRETRIAL,0,Caucasian,689135681.0,22,Intake,English,Post Sentence,Probation,Single,1381906230.0,3,8,High
Probation,0,Hispanic,3047919812.0,22,Intake,English,Post Sentence,Probation,Single,1407919477.0,1,8,Low
PRETRIAL,0,African-American,2854729093.0,22,Intake,English,Pretrial,Jail Inmate,Single,1404968605.0,2,8,Medium
PRETRIAL,1,Hispanic,622428135.0,22,Intake,English,Pretrial,Jail Inmate,Single,1411398835.0,1,8,Low
Probation,1,African-American,1336403842.0,22,Intake,English,Post Sentence,Probation,Single,1404082524.0,3,8,High
PRETRIAL,1,Caucasian,2946865261.0,22,Intake,English,Pretrial,Jail Inmate,Single,1389409076.0,2,8,Medium
