Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
Probation,0,Caucasian,347673600,22,Intake,English,Post Sentence,Probation,Single,1378944000,1,8,Medium
PRETRIAL,1,African-American,712108800,22,Intake,English,Pretrial,Jail Inmate,Single,1369785600,1,8,Low
Probation,0,Hispanic,640656000,22,Intake,English,Other,Probation,Single,1410134400,1,8,Low
PRETRIAL,0,Hispanic,758246400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364169600,1,8,Low
PRETRIAL,1,African-American,829353600,22,Intake,English,Pretrial,Jail Inmate,Single,1405123200,4,8,High
Probation,1,Hispanic,639878400,22,Intake,English,Post Sentence,Probation,Single,1395619200,1,8,Low
PRETRIAL,1,Caucasian,29376000,22,Intake,English,Pretrial,Jail Inmate,Married,1405036800,2,8,Medium
PRETRIAL,1,Caucasian,-413510400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1414108800,2,8,Medium
PRETRIAL,1,African-American,345081600,22,Intake,English,Pretrial,Jail Inmate,Single,1378339200,1,8,Low
PRETRIAL,1,African-American,345427200,22,Intake,English,Pretrial,Jail Inmate,Unknown,1415664000,1,8,Low
PRETRIAL,1,Caucasian,121046400,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1387065600,1,8,Medium
PRETRIAL,1,Caucasian,620611200,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1363651200,2,8,Medium
Probation,1,Hispanic,-64022400,22,Intake,English,Post Sentence,Probation,Married,1400025600,1,8,Low
PRETRIAL,1,African-American,-45273600,22,Intake,English,Pretrial,Jail Inmate,Single,1417651200,1,8,Low
PRETRIAL,1,Hispanic,550627200,22,Intake,English,Pretrial,Jail Inmate,Single,1357257600,1,8,Low
PRETRIAL,0,Caucasian,696470400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1393200000,3,8,High
Probation,0,African-American,220233600,22,Intake,English,Post Sentence,Probation,Single,1395014400,1,8,Low
Probation,1,Hispanic,584582400,22,Intake,English,Other,Probation,Single,1358985600,1,8,Low
PRETRIAL,1,African-American,273196800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1378425600,2,8,Medium
Probation,1,African-American,584409600,22,Intake,English,Post Sentence,Probation,Single,1360886400,3,8,High
Probation,1,Caucasian,139190400,22,Intake,English,Post Sentence,Probation,Single,1368662400,3,8,High
PRETRIAL,1,African-American,788572800,22,Intake,English,Post Sentence,Probation,Single,1401321600,3,8,High
PRETRIAL,1,Hispanic,718761600,22,Intake,English,Pretrial,Jail Inmate,Single,1399334400,1,8,Low
PRETRIAL,1,African-American,754185600,22,Intake,English,Pretrial,Jail Inmate,Single,1360800000,2,8,Medium
PRETRIAL,1,African-American,815097600,22,Intake,English,Pretrial,Jail Inmate,Single,1388793600,4,8,High
PRETRIAL,1,Hispanic,247449600,22,Intake,English,Pretrial,Jail Inmate,Married,1369699200,1,8,Medium
Probation,1,African-American,581644800,22,Intake,English,Post Sentence,Probation,Single,1398816000,1,8,Low
PRETRIAL,0,Hispanic,164073600,22,Intake,English,Pretrial,Jail Inmate,Separated,1391126400,1,8,Low
Probation,0,Hispanic,139363200,22,Intake,English,Other,Probation,Separated,1395705600,1,8,Low
PRETRIAL,1,African-American,28944000,17,Intake,English,Pretrial,Jail Inmate,Married,1376524800,1,8,Low
DRRD,1,African-American,68515200,22,Intake,English,Post Sentence,Probation,Single,1381708800,1,8,Low
Probation,1,African-American,437184000,22,Intake,English,Other,Probation,Single,1360713600,1,8,Low
PRETRIAL,1,African-American,795398400,22,Intake,English,Pretrial,Jail Inmate,Single,1383955200,2,8,Medium
PRETRIAL,1,African-American,827539200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1398297600,4,8,High
Probation,1,Hispanic,-83462400,22,Intake,English,Post Sentence,Probation,Married,1359936000,1,8,Low
PRETRIAL,1,Other,647654400,22,Intake,English,Pretrial,Jail Inmate,Single,1369267200,1,8,Low
Probation,1,Hispanic,594864000,22,Intake,English,Post Sentence,Probation,Single,1394409600,1,8,Low
Probation,1,Caucasian,-272246400,22,Intake,English,Other,Probation,Divorced,1408406400,1,8,Low
Probation,1,Caucasian,669513600,22,Intake,English,Other,Probation,Single,1357603200,1,8,Low
Probation,1,African-American,718588800,22,Intake,English,Post Sentence,Probation,Single,1376524800,1,8,Medium
Probation,1,African-American,432777600,22,Intake,English,Post Sentence,Probation,Single,1383868800,1,8,Low
PRETRIAL,0,African-American,643248000,22,Intake,English,Pretrial,Jail Inmate,Single,1379116800,1,8,Low
Probation,0,African-American,-242611200,22,Intake,English,Post Sentence,Probation,Separated,1382400000,2,8,Medium
PRETRIAL,1,Hispanic,267408000,22,Intake,English,Pretrial,Jail Inmate,Single,1386288000,1,8,Low
PRETRIAL,1,African-American,528854400,22,Intake,English,Pretrial,Jail Inmate,Single,1411084800,3,8,High
PRETRIAL,1,Caucasian,270518400,22,Intake,English,Pretrial,Jail Inmate,Single,1396310400,1,8,Low
PRETRIAL,1,Caucasian,-132710400,22,Intake,English,Post Sentence,Probation,Single,1415577600,1,8,Low
PRETRIAL,1,African-American,-177465600,22,Intake,English,Pretrial,Jail Inmate,Single,1365465600,3,8,High
Probation,0,Other,474336000,22,Intake,English,Post Sentence,Probation,Single,1362700800,1,8,Low
PRETRIAL,1,African-American,315446400,22,Intake,English,Pretrial,Jail Inmate,Single,1362787200,3,8,High
PRETRIAL,1,African-American,377308800,22,Intake,English,Pretrial,Jail Inmate,Married,1419379200,1,8,Low
Probation,0,African-American,337132800,17,Intake,English,Post Sentence,Probation,Single,1370822400,3,8,High
PRETRIAL,1,African-American,352684800,22,Intake,English,Post Sentence,Probation,Single,1391990400,2,8,Medium
PRETRIAL,1,African-American,841622400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1415577600,4,8,High
PRETRIAL,1,Hispanic,418003200,22,Intake,English,Pretrial,Jail Inmate,Single,1360108800,1,8,Low
Probation,1,Hispanic,555724800,22,Intake,English,Post Sentence,Probation,Single,1371513600,1,8,Low
PRETRIAL,1,Hispanic,734227200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1379635200,4,8,High
PRETRIAL,0,Caucasian,-219888000,22,Intake,English,Pretrial,Jail Inmate,Single,1386547200,1,8,Low
PRETRIAL,1,African-American,749433600,22,Intake,English,Pretrial,Jail Inmate,Single,1368144000,4,8,High
PRETRIAL,1,Hispanic,472694400,22,Intake,English,Pretrial,Jail Inmate,Single,1358121600,3,8,High
PRETRIAL,1,Caucasian,-198374400,22,Intake,English,Pretrial,Jail Inmate,Single,1418256000,1,8,Low
PRETRIAL,0,African-American,752025600,22,Intake,English,Pretrial,Jail Inmate,Single,1396483200,2,8,Medium
PRETRIAL,0,African-American,583459200,22,Intake,English,Pretrial,Jail Inmate,Single,1356998400,1,8,Low
PRETRIAL,1,Hispanic,606268800,22,Intake,English,Pretrial,Jail Inmate,Single,1412035200,3,8,High
PRETRIAL,0,African-American,737510400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1372291200,1,8,Low
PRETRIAL,1,African-American,468460800,22,Intake,English,Pretrial,Jail Inmate,Single,1416528000,3,8,High
PRETRIAL,1,Caucasian,306547200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1380585600,2,8,Medium
PRETRIAL,1,African-American,606960000,22,Intake,English,Pretrial,Jail Inmate,Single,1360886400,4,8,High
PRETRIAL,1,African-American,-470448000,22,Intake,English,Pretrial,Pretrial Defendant,Married,1382486400,1,8,Low
PRETRIAL,1,African-American,-92361600,22,Intake,English,Pretrial,Jail Inmate,Single,1366761600,1,8,Low
PRETRIAL,1,Caucasian,305769600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1411516800,1,8,Low
Probation,1,Caucasian,343267200,22,Intake,English,Post Sentence,Probation,Single,1365033600,1,8,Medium
PRETRIAL,0,Caucasian,-159840000,22,Intake,English,Pretrial,Jail Inmate,Single,1389571200,1,8,Low
Probation,1,Caucasian,-273369600,22,Intake,English,Post Sentence,Probation,Single,1363132800,1,8,Low
PRETRIAL,1,African-American,209001600,22,Intake,English,Pretrial,Jail Inmate,Single,1404432000,1,8,Low
PRETRIAL,1,Caucasian,71366400,22,Intake,English,Pretrial,Jail Inmate,Divorced,1365379200,1,8,Low
Probation,1,Caucasian,-163987200,22,Intake,English,Other,Probation,Separated,1375920000,1,8,Low
PRETRIAL,1,African-American,850348800,22,Intake,English,Pretrial,Jail Inmate,Single,1419292800,2,8,Low
PRETRIAL,1,African-American,-489456000,22,Intake,English,Pretrial,Jail Inmate,Single,1358208000,1,8,Low
Probation,1,Caucasian,564883200,22,Intake,English,Post Sentence,Probation,Single,1409184000,1,8,Medium
Probation,0,African-American,382492800,17,Intake,English,Conditional Release,Probation,Single,1378684800,1,8,Low
Probation,0,Hispanic,704592000,22,Intake,English,Post Sentence,Probation,Single,1377043200,1,8,Low
PRETRIAL,1,African-American,729216000,22,Intake,English,Pretrial,Jail Inmate,Single,1359504000,1,8,Low
PRETRIAL,1,African-American,211248000,22,Intake,English,Pretrial,Jail Inmate,Single,1383091200,1,8,Low
PRETRIAL,1,Caucasian,620006400,22,Intake,English,Pretrial,Jail Inmate,Married,1384041600,1,8,Low
Probation,1,Caucasian,-204076800,22,Intake,English,Post Sentence,Probation,Single,1360627200,1,8,Low
PRETRIAL,1,African-American,733276800,22,Intake,English,Pretrial,Jail Inmate,Single,1359417600,4,8,High
PRETRIAL,0,African-American,104457600,22,Intake,English,Pretrial,Jail Inmate,Single,1415318400,3,8,High
PRETRIAL,0,African-American,345254400,22,Intake,English,Pretrial,Jail Inmate,Separated,1419120000,1,8,Low
PRETRIAL,1,African-American,708739200,22,Intake,English,Pretrial,Jail Inmate,Single,1367539200,2,8,Low
PRETRIAL,1,African-American,-205027200,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1406678400,1,8,Low
PRETRIAL,1,African-American,778464000,17,Intake,English,Post Sentence,Probation,Single,1418256000,4,8,High
Probation,1,African-American,619315200,22,Intake,English,Pretrial,Jail Inmate,Single,1406851200,3,8,High
Probation,1,African-American,586828800,22,Intake,English,Post Sentence,Probation,Single,1389225600,2,8,Medium
PRETRIAL,0,Caucasian,83721600,22,Intake,English,Post Sentence,Probation,Divorced,1392249600,1,8,Low
PRETRIAL,1,Caucasian,396921600,22,Intake,English,Pretrial,Jail Inmate,Single,1375315200,3,8,High
PRETRIAL,1,Caucasian,342748800,22,Intake,English,Pretrial,Jail Inmate,Married,1398297600,1,8,Low
PRETRIAL,0,Other,20304000,22,Intake,English,Pretrial,Jail Inmate,Divorced,1418774400,1,8,Low
PRETRIAL,1,African-American,591580800,22,Intake,English,Pretrial,Jail Inmate,Single,1402012800,2,8,Medium
Probation,1,Hispanic,702000000,22,Intake,English,Post Sentence,Probation,Single,1395187200,2,8,Medium
Probation,1,African-American,416188800,22,Intake,English,Other,Probation,Single,1366934400,3,8,High
PRETRIAL,1,Caucasian,309571200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1395273600,1,8,Low
Probation,0,Caucasian,-78451200,22,Intake,English,Post Sentence,Probation,Divorced,1400630400,1,8,Low
PRETRIAL,0,African-American,574041600,22,Intake,English,Pretrial,Jail Inmate,Single,1399075200,2,8,Medium
PRETRIAL,1,African-American,824947200,22,Intake,English,Pretrial,Jail Inmate,Single,1412726400,3,8,High
PRETRIAL,0,African-American,619833600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1407888000,1,8,Low
Probation,0,Caucasian,580867200,22,Intake,English,Post Sentence,Probation,Single,1374710400,1,8,Medium
PRETRIAL,1,Caucasian,419040000,22,Intake,English,Pretrial,Jail Inmate,Single,1415059200,2,8,Medium
PRETRIAL,1,Hispanic,-366768000,22,Intake,English,Pretrial,Jail Inmate,Single,1358121600,1,8,Medium
Broward County,1,Hispanic,198979200,22,Intake,English,Pretrial,Jail Inmate,Single,1377648000,1,8,Low
PRETRIAL,1,Caucasian,667008000,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1411084800,2,8,Low
PRETRIAL,1,Caucasian,155174400,22,Intake,English,Other,Probation,Separated,1415059200,1,8,Low
Probation,0,African-American,629251200,22,Intake,English,Post Sentence,Probation,Single,1380240000,1,8,Low
PRETRIAL,1,African-American,183340800,22,Intake,English,Pretrial,Jail Inmate,Single,1399766400,1,8,Low
PRETRIAL,1,African-American,-291340800,22,Intake,English,Pretrial,Jail Inmate,Widowed,1361577600,1,8,Low
PRETRIAL,1,Hispanic,530755200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1388016000,1,8,Low
PRETRIAL,0,Caucasian,445824000,22,Intake,English,Post Sentence,Probation,Single,1401235200,1,8,Low
PRETRIAL,1,African-American,769824000,22,Intake,English,Post Sentence,Probation,Single,1408924800,4,8,High
Probation,1,Caucasian,670982400,22,Intake,English,Post Sentence,Probation,Single,1397692800,2,8,Medium
PRETRIAL,1,African-American,251769600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1398902400,1,8,Low
PRETRIAL,1,African-American,551059200,22,Intake,English,Pretrial,Jail Inmate,Single,1363132800,1,8,Low
PRETRIAL,0,Caucasian,513043200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1359504000,2,8,Medium
PRETRIAL,1,African-American,780537600,22,Intake,English,Pretrial,Jail Inmate,Single,1377734400,4,8,High
Probation,1,Hispanic,613699200,22,Intake,English,Post Sentence,Probation,Single,1398902400,1,8,Low
Probation,0,Hispanic,701222400,22,Intake,English,Other,Probation,Single,1366243200,1,8,Medium
PRETRIAL,1,Other,87609600,22,Intake,English,Pretrial,Jail Inmate,Single,1393372800,1,8,Low
Probation,1,Hispanic,728611200,22,Intake,English,Other,Probation,Single,1414540800,2,8,Medium
Probation,1,Hispanic,-117504000,22,Intake,English,Post Sentence,Probation,Single,1397779200,1,8,Low
PRETRIAL,1,Caucasian,-217296000,22,Intake,English,Pretrial,Jail Inmate,Unknown,1383523200,1,8,Low
PRETRIAL,0,Caucasian,513388800,22,Intake,English,Pretrial,Jail Inmate,Single,1408579200,1,8,Low
PRETRIAL,0,Caucasian,307584000,22,Intake,English,Pretrial,Jail Inmate,Married,1402272000,1,8,Low
Probation,0,African-American,272246400,22,Intake,English,Other,Probation,Single,1376956800,1,8,Low
PRETRIAL,1,African-American,677462400,22,Intake,English,Pretrial,Jail Inmate,Single,1417132800,3,8,High
PRETRIAL,0,Hispanic,667785600,22,Intake,English,Post Sentence,Probation,Single,1392163200,1,8,Medium
PRETRIAL,1,Caucasian,758332800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1418256000,2,8,Medium
PRETRIAL,1,African-American,692150400,22,Intake,English,Pretrial,Jail Inmate,Single,1400457600,3,8,High
Probation,1,Caucasian,-454982400,22,Intake,English,Post Sentence,Probation,Single,1397088000,1,8,Low
Probation,1,African-American,576633600,17,Intake,English,Post Sentence,Probation,Single,1403568000,3,8,Medium
Probation,0,Caucasian,-26265600,22,Intake,English,Post Sentence,Probation,Single,1366848000,2,8,Medium
Broward County,0,African-American,-184723200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1394409600,2,8,Medium
PRETRIAL,1,African-American,421545600,22,Intake,English,Pretrial,Jail Inmate,Single,1405987200,1,8,Low
Probation,1,Caucasian,-245721600,22,Intake,English,Post Sentence,Probation,Separated,1358294400,1,8,Low
PRETRIAL,0,African-American,290131200,22,Intake,English,Pretrial,Jail Inmate,Single,1366156800,1,8,Low
PRETRIAL,1,Caucasian,736214400,22,Intake,English,Pretrial,Jail Inmate,Single,1386979200,1,8,Medium
Probation,1,Hispanic,358214400,22,Intake,English,Other,Probation,Single,1383177600,1,8,Low
Probation,1,Caucasian,208396800,22,Intake,English,Post Sentence,Jail Inmate,Single,1366934400,1,8,Low
PRETRIAL,0,Caucasian,389404800,22,Intake,English,Pretrial,Jail Inmate,Single,1385510400,1,8,Low
PRETRIAL,1,African-American,-331344000,22,Intake,English,Pretrial,Pretrial Defendant,Single,1367280000,3,8,High
PRETRIAL,1,Caucasian,530928000,22,Intake,English,Pretrial,Jail Inmate,Single,1358208000,3,8,High
Probation,1,Hispanic,576374400,22,Intake,English,Other,Probation,Single,1402531200,1,8,Low
Probation,1,Hispanic,574905600,22,Intake,English,Post Sentence,Probation,Single,1394064000,1,8,Low
PRETRIAL,0,Other,152323200,22,Intake,English,Pretrial,Jail Inmate,Divorced,1393804800,1,8,Low
PRETRIAL,1,Caucasian,-164246400,22,Intake,English,Pretrial,Jail Inmate,Single,1360627200,1,8,Medium
PRETRIAL,1,African-American,436665600,22,Intake,English,Post Sentence,Probation,Single,1372377600,3,8,High
PRETRIAL,1,African-American,789264000,17,Intake,English,Post Sentence,Probation,Single,1405555200,3,8,High
PRETRIAL,1,Caucasian,580608000,22,Intake,English,Pretrial,Jail Inmate,Single,1357430400,1,8,Medium
Probation,0,African-American,359769600,22,Intake,English,Other,Probation,Single,1416268800,2,8,Medium
PRETRIAL,1,African-American,730944000,22,Intake,English,Pretrial,Jail Inmate,Single,1414972800,2,8,Medium
PRETRIAL,1,African-American,369532800,22,Intake,English,Post Sentence,Probation,Single,1414454400,2,8,Medium
PRETRIAL,1,African-American,512265600,22,Intake,English,Post Sentence,Probation,Single,1378857600,1,8,Medium
Probation,1,Caucasian,117763200,22,Intake,English,Other,Probation,Married,1399593600,1,8,Low
PRETRIAL,1,African-American,222134400,22,Intake,English,Other,Pretrial Defendant,Divorced,1390348800,2,8,Medium
PRETRIAL,1,Caucasian,548294400,22,Intake,English,Pretrial,Jail Inmate,Single,1400371200,4,8,High
PRETRIAL,1,African-American,620524800,22,Intake,English,Pretrial,Jail Inmate,Single,1358380800,2,8,Medium
Probation,1,African-American,421113600,22,Intake,English,Post Sentence,Probation,Single,1413504000,2,8,Medium
PRETRIAL,1,African-American,132278400,22,Intake,English,Other,Probation,Single,1366675200,2,8,Medium
Probation,1,African-American,437097600,22,Intake,English,Post Sentence,Probation,Married,1403740800,1,8,Low
PRETRIAL,1,Caucasian,535334400,22,Intake,English,Pretrial,Jail Inmate,Married,1404691200,1,8,Low
PRETRIAL,1,Caucasian,267580800,22,Intake,English,Pretrial,Jail Inmate,Single,1401321600,2,8,Medium
PRETRIAL,0,Hispanic,444182400,22,Intake,English,Pretrial,Jail Inmate,Separated,1404691200,1,8,Low
PRETRIAL,1,African-American,368668800,22,Intake,English,Pretrial,Jail Inmate,Single,1366588800,4,8,High
PRETRIAL,0,Caucasian,454118400,22,Intake,English,Pretrial,Jail Inmate,Single,1386720000,1,8,Low
PRETRIAL,1,African-American,600220800,22,Intake,English,Pretrial,Jail Inmate,Single,1396310400,4,8,High
Probation,0,Caucasian,353289600,22,Intake,English,Post Sentence,Probation,Single,1372204800,1,8,Low
PRETRIAL,1,Caucasian,75600000,22,Intake,English,Pretrial,Jail Inmate,Single,1412812800,1,8,Low
Probation,0,African-American,456364800,22,Intake,English,Post Sentence,Probation,Single,1405296000,3,8,High
PRETRIAL,1,African-American,698544000,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1360886400,4,8,High
Probation,0,Caucasian,540518400,17,Intake,English,Conditional Release,Probation,Single,1376438400,2,8,Medium
PRETRIAL,1,Hispanic,359510400,22,Intake,Spanish,Pretrial,Pretrial Defendant,Married,1397433600,1,8,Low
Probation,1,Hispanic,317865600,22,Intake,English,Other,Probation,Married,1394409600,1,8,Low
PRETRIAL,1,Caucasian,-414201600,22,Intake,English,Pretrial,Pretrial Defendant,Married,1381190400,1,8,Low
PRETRIAL,0,African-American,464745600,22,Intake,English,Pretrial,Jail Inmate,Single,1357689600,1,8,Low
Probation,1,African-American,443923200,22,Intake,English,Post Sentence,Probation,Single,1396224000,1,8,Low
PRETRIAL,1,Caucasian,622166400,22,Intake,English,Pretrial,Jail Inmate,Single,1406332800,2,8,Medium
PRETRIAL,0,Caucasian,-471830400,22,Intake,English,Pretrial,Jail Inmate,Divorced,1359158400,1,8,Low
